index,Q_name,candidate,new_q,base_reward,new_reward,label
0,coronavirus origin,adaptive,coronavirus origin adaptive,0.0,0.0092592592592592,1
0,coronavirus origin,background,coronavirus origin background,0.0,0.0432098765432098,1
0,coronavirus origin,negative,coronavirus origin negative,0.0,0.0061728395061728,1
0,coronavirus origin,ancestral,coronavirus origin ancestral,0.0,0.0216049382716049,1
0,coronavirus origin,china,coronavirus origin china,0.0,0.1975308641975308,1
0,coronavirus origin,reported,coronavirus origin reported,0.0,0.0895061728395061,1
0,coronavirus origin,synonymous,coronavirus origin synonymous,0.0,0.0123456790123456,1
0,coronavirus origin,presumed,coronavirus origin presumed,0.0,0.0092592592592592,1
0,coronavirus origin,pathogen,coronavirus origin pathogen,0.0,0.0679012345679012,1
0,coronavirus origin,maternal,coronavirus origin maternal,0.0,0.0,0
0,coronavirus origin,canine,coronavirus origin canine,0.0,0.0092592592592592,1
0,coronavirus origin,acute,coronavirus origin acute,0.0,0.2098765432098765,1
0,coronavirus origin,unidentified,coronavirus origin unidentified,0.0,0.0030864197530864,1
0,coronavirus origin,child,coronavirus origin child,0.0,0.0030864197530864,1
0,coronavirus origin,caucasian,coronavirus origin caucasian,0.0,0.0,0
0,coronavirus origin,current,coronavirus origin current,0.0,0.0802469135802469,1
0,coronavirus origin,species,coronavirus origin species,0.0,0.1203703703703703,1
0,coronavirus origin,worldwide,coronavirus origin worldwide,0.0,0.0617283950617283,1
0,coronavirus origin,vertical,coronavirus origin vertical,0.0,0.0,0
0,coronavirus origin,possible,coronavirus origin possible,0.0,0.0925925925925925,1
0,coronavirus origin,like,coronavirus origin like,0.0,0.1018518518518518,1
0,coronavirus origin,molecular,coronavirus origin molecular,0.0,0.1728395061728395,1
0,coronavirus origin,genus,coronavirus origin genus,0.0,0.0308641975308641,1
0,coronavirus origin,japanese,coronavirus origin japanese,0.0,0.0061728395061728,1
0,coronavirus origin,unclear,coronavirus origin unclear,0.0,0.0185185185185185,1
0,coronavirus origin,comparative,coronavirus origin comparative,0.0,0.0246913580246913,1
0,coronavirus origin,black,coronavirus origin black,0.0,0.0,0
0,coronavirus origin,bat,coronavirus origin bat,0.0,0.2098765432098765,1
0,coronavirus origin,exact,coronavirus origin exact,0.0,0.0123456790123456,1
0,coronavirus origin,live,coronavirus origin live,0.0,0.0123456790123456,1
0,coronavirus origin,lethal,coronavirus origin lethal,0.0,0.0030864197530864,1
0,coronavirus origin,ecological,coronavirus origin ecological,0.0,0.0123456790123456,1
0,coronavirus origin,cumulative,coronavirus origin cumulative,0.0,0.0030864197530864,1
0,coronavirus origin,hispanic,coronavirus origin hispanic,0.0,0.0,0
0,coronavirus origin,malaria,coronavirus origin malaria,0.0,0.0,0
0,coronavirus origin,similar,coronavirus origin similar,0.0,0.0555555555555555,1
0,coronavirus origin,complete,coronavirus origin complete,0.0,0.0339506172839506,1
0,coronavirus origin,past,coronavirus origin past,0.0,0.0246913580246913,1
0,coronavirus origin,clear,coronavirus origin clear,0.0,0.0061728395061728,1
0,coronavirus origin,extreme,coronavirus origin extreme,0.0,0.0030864197530864,1
0,coronavirus origin,medicinal,coronavirus origin medicinal,0.0,0.0,0
0,coronavirus origin,sequence,coronavirus origin sequence,0.0,0.1820987654320987,1
0,coronavirus origin,brazilian,coronavirus origin brazilian,0.0,0.0,0
0,coronavirus origin,acquired,coronavirus origin acquired,0.0,0.0185185185185185,1
0,coronavirus origin,historical,coronavirus origin historical,0.0,0.0061728395061728,1
0,coronavirus origin,good,coronavirus origin good,0.0,0.0,0
0,coronavirus origin,corona,coronavirus origin corona,0.0,0.0185185185185185,1
0,coronavirus origin,artificial,coronavirus origin artificial,0.0,0.0030864197530864,1
0,coronavirus origin,paramount,coronavirus origin paramount,0.0,0.0,0
0,coronavirus origin,respiratory,coronavirus origin respiratory,0.0,0.2006172839506173,1
0,coronavirus origin,high,coronavirus origin high,0.0,0.0709876543209876,1
0,coronavirus origin,oral,coronavirus origin oral,0.0,0.0030864197530864,1
0,coronavirus origin,wild,coronavirus origin wild,0.0,0.0432098765432098,1
0,coronavirus origin,basic,coronavirus origin basic,0.0,0.0246913580246913,1
0,coronavirus origin,hiv,coronavirus origin hiv,0.0,0.0030864197530864,1
0,coronavirus origin,patient,coronavirus origin patient,0.0,0.0802469135802469,1
0,coronavirus origin,sudden,coronavirus origin sudden,0.0,0.0061728395061728,1
0,coronavirus origin,genome,coronavirus origin genome,0.0,0.1975308641975308,1
0,coronavirus origin,infected,coronavirus origin infected,0.0,0.0555555555555555,1
0,coronavirus origin,devastating,coronavirus origin devastating,0.0,0.0061728395061728,1
0,coronavirus origin,adverse,coronavirus origin adverse,0.0,0.0030864197530864,1
0,coronavirus origin,main,coronavirus origin main,0.0,0.0123456790123456,1
0,coronavirus origin,therapeutic,coronavirus origin therapeutic,0.0,0.0555555555555555,1
0,coronavirus origin,public,coronavirus origin public,0.0,0.1203703703703703,1
0,coronavirus origin,true,coronavirus origin true,0.0,0.0061728395061728,1
0,coronavirus origin,rna,coronavirus origin rna,0.0,0.0709876543209876,1
0,coronavirus origin,proven,coronavirus origin proven,0.0,0.0092592592592592,1
0,coronavirus origin,differential,coronavirus origin differential,0.0,0.0030864197530864,1
0,coronavirus origin,italian,coronavirus origin italian,0.0,0.0,0
0,coronavirus origin,birth,coronavirus origin birth,0.0,0.0,0
0,coronavirus origin,regional,coronavirus origin regional,0.0,0.0123456790123456,1
0,coronavirus origin,initial,coronavirus origin initial,0.0,0.0246913580246913,1
0,coronavirus origin,multiple,coronavirus origin multiple,0.0,0.0432098765432098,1
0,coronavirus origin,confirmed,coronavirus origin confirmed,0.0,0.0771604938271604,1
0,coronavirus origin,reverse,coronavirus origin reverse,0.0,0.0216049382716049,1
0,coronavirus origin,premature,coronavirus origin premature,0.0,0.0,0
0,coronavirus origin,people,coronavirus origin people,0.0,0.0493827160493827,1
0,coronavirus origin,surface,coronavirus origin surface,0.0,0.0216049382716049,1
0,coronavirus origin,synthetic,coronavirus origin synthetic,0.0,0.0,0
0,coronavirus origin,additional,coronavirus origin additional,0.0,0.0030864197530864,1
0,coronavirus origin,reproductive,coronavirus origin reproductive,0.0,0.0061728395061728,1
0,coronavirus origin,indigenous,coronavirus origin indigenous,0.0,0.0,0
0,coronavirus origin,rare,coronavirus origin rare,0.0,0.0030864197530864,1
0,coronavirus origin,western,coronavirus origin western,0.0,0.0123456790123456,1
0,coronavirus origin,indicates,coronavirus origin indicates,0.0,0.0123456790123456,1
0,coronavirus origin,national,coronavirus origin national,0.0,0.0864197530864197,1
0,coronavirus origin,flu,coronavirus origin flu,0.0,0.015432098765432,1
0,coronavirus origin,low,coronavirus origin low,0.0,0.0339506172839506,1
0,coronavirus origin,predominant,coronavirus origin predominant,0.0,0.0030864197530864,1
0,coronavirus origin,veterinary,coronavirus origin veterinary,0.0,0.0987654320987654,1
0,coronavirus origin,childhood,coronavirus origin childhood,0.0,0.0,0
0,coronavirus origin,indicating,coronavirus origin indicating,0.0,0.0246913580246913,1
0,coronavirus origin,french,coronavirus origin french,0.0,0.0,0
0,coronavirus origin,isolate,coronavirus origin isolate,0.0,0.0123456790123456,1
0,coronavirus origin,different,coronavirus origin different,0.0,0.0925925925925925,1
0,coronavirus origin,family,coronavirus origin family,0.0,0.037037037037037,1
0,coronavirus origin,grey,coronavirus origin grey,0.0,0.0,0
0,coronavirus origin,english,coronavirus origin english,0.0,0.1882716049382716,1
0,coronavirus origin,mysterious,coronavirus origin mysterious,0.0,0.0123456790123456,1
0,coronavirus origin,related,coronavirus origin related,0.0,0.1481481481481481,1
0,coronavirus origin,canadian,coronavirus origin canadian,0.0,0.0,0
0,coronavirus origin,cold,coronavirus origin cold,0.0,0.0092592592592592,1
0,coronavirus origin,disease,coronavirus origin disease,0.0,0.1820987654320987,1
0,coronavirus origin,infectiones,coronavirus origin infectiones,0.0,0.0,0
0,coronavirus origin,pneumonia,coronavirus origin pneumonia,0.0,0.191358024691358,1
0,coronavirus origin,virus,coronavirus origin virus,0.0,0.191358024691358,1
0,coronavirus origin,infections,coronavirus origin infections,0.0,0.1851851851851851,1
0,coronavirus origin,outbreak,coronavirus origin outbreak,0.0,0.1882716049382716,1
0,coronavirus origin,epidemic,coronavirus origin epidemic,0.0,0.1882716049382716,1
0,coronavirus origin,vaccine,coronavirus origin vaccine,0.0,0.0771604938271604,1
0,coronavirus origin,genome,coronavirus origin genome,0.0,0.1975308641975308,1
0,coronavirus origin,strain,coronavirus origin strain,0.0,0.0401234567901234,1
0,coronavirus origin,pathogen,coronavirus origin pathogen,0.0,0.0679012345679012,1
0,coronavirus origin,diseases,coronavirus origin diseases,0.0,0.1790123456790123,1
0,coronavirus origin,research,coronavirus origin research,0.0,0.2098765432098765,1
0,coronavirus origin,database,coronavirus origin database,0.0,0.0092592592592592,1
0,coronavirus origin,china,coronavirus origin china,0.0,0.1975308641975308,1
0,coronavirus origin,subsp,coronavirus origin subsp,0.0,0.0,0
0,coronavirus origin,coe,coronavirus origin coe,0.0,0.0,0
0,coronavirus origin,gov,coronavirus origin gov,0.0,0.0030864197530864,1
0,coronavirus origin,strains,coronavirus origin strains,0.0,0.0771604938271604,1
0,coronavirus origin,society,coronavirus origin society,0.0,0.015432098765432,1
0,coronavirus origin,syndrome,coronavirus origin syndrome,0.0,0.2006172839506173,1
0,coronavirus origin,patients,coronavirus origin patients,0.0,0.0679012345679012,1
0,coronavirus origin,organization,coronavirus origin organization,0.0,0.0524691358024691,1
0,coronavirus origin,recipients,coronavirus origin recipients,0.0,0.0,0
0,coronavirus origin,treatment,coronavirus origin treatment,0.0,0.1203703703703703,1
0,coronavirus origin,family,coronavirus origin family,0.0,0.037037037037037,1
0,coronavirus origin,vaccines,coronavirus origin vaccines,0.0,0.0555555555555555,1
0,coronavirus origin,corona,coronavirus origin corona,0.0,0.0185185185185185,1
0,coronavirus origin,genus,coronavirus origin genus,0.0,0.0308641975308641,1
0,coronavirus origin,studies,coronavirus origin studies,0.0,0.0833333333333333,1
0,coronavirus origin,isolate,coronavirus origin isolate,0.0,0.0123456790123456,1
0,coronavirus origin,influenza,coronavirus origin influenza,0.0,0.0185185185185185,1
0,coronavirus origin,viruses,coronavirus origin viruses,0.0,0.1975308641975308,1
0,coronavirus origin,antigen,coronavirus origin antigen,0.0,0.015432098765432,1
0,coronavirus origin,challenge,coronavirus origin challenge,0.0,0.0092592592592592,1
0,coronavirus origin,control,coronavirus origin control,0.0,0.1111111111111111,1
0,coronavirus origin,mortality,coronavirus origin mortality,0.0,0.015432098765432,1
0,coronavirus origin,registry,coronavirus origin registry,0.0,0.0,0
0,coronavirus origin,development,coronavirus origin development,0.0,0.0709876543209876,1
0,coronavirus origin,concern,coronavirus origin concern,0.0,0.037037037037037,1
0,coronavirus origin,transmission,coronavirus origin transmission,0.0,0.1975308641975308,1
0,coronavirus origin,administration,coronavirus origin administration,0.0,0.0092592592592592,1
0,coronavirus origin,hospital,coronavirus origin hospital,0.0,0.1049382716049382,1
0,coronavirus origin,species,coronavirus origin species,0.0,0.1203703703703703,1
0,coronavirus origin,inc,coronavirus origin inc,0.0,0.0,0
0,coronavirus origin,entry,coronavirus origin entry,0.0,0.0185185185185185,1
0,coronavirus origin,association,coronavirus origin association,0.0,0.015432098765432,1
0,coronavirus origin,population,coronavirus origin population,0.0,0.0493827160493827,1
0,coronavirus origin,background,coronavirus origin background,0.0,0.0432098765432098,1
0,coronavirus origin,symptoms,coronavirus origin symptoms,0.0,0.095679012345679,1
0,coronavirus origin,exposure,coronavirus origin exposure,0.0,0.0092592592592592,1
0,coronavirus origin,b,coronavirus origin b,0.0,0.0462962962962962,1
0,coronavirus origin,flu,coronavirus origin flu,0.0,0.015432098765432,1
0,coronavirus origin,community,coronavirus origin community,0.0,0.037037037037037,1
0,coronavirus origin,antibodies,coronavirus origin antibodies,0.0,0.0277777777777777,1
0,coronavirus origin,investigationidae,coronavirus origin investigationidae,0.0,0.1882716049382716,1
0,coronavirus origin,province,coronavirus origin province,0.0,0.074074074074074,1
0,coronavirus origin,receptor,coronavirus origin receptor,0.0,0.1018518518518518,1
0,coronavirus origin,spike,coronavirus origin spike,0.0,0.1296296296296296,1
0,coronavirus origin,detection,coronavirus origin detection,0.0,0.0185185185185185,1
0,coronavirus origin,reservoir,coronavirus origin reservoir,0.0,0.0864197530864197,1
0,coronavirus origin,study,coronavirus origin study,0.0,0.1018518518518518,1
0,coronavirus origin,cancer,coronavirus origin cancer,0.0,0.0061728395061728,1
0,coronavirus origin,beta,coronavirus origin beta,0.0,0.0277777777777777,1
0,coronavirus origin,death,coronavirus origin death,0.0,0.015432098765432,1
0,coronavirus origin,antibody,coronavirus origin antibody,0.0,0.0339506172839506,1
0,coronavirus origin,classification,coronavirus origin classification,0.0,0.2129629629629629,1
0,coronavirus origin,publications,coronavirus origin publications,0.0,0.0,0
0,coronavirus origin,subgenus,coronavirus origin subgenus,0.0,0.0216049382716049,1
0,coronavirus origin,surveillance,coronavirus origin surveillance,0.0,0.1975308641975308,1
0,coronavirus origin,cases,coronavirus origin cases,0.0,0.1018518518518518,1
0,coronavirus origin,gene,coronavirus origin gene,0.0,0.0925925925925925,1
0,coronavirus origin,international,coronavirus origin international,0.0,0.0771604938271604,1
0,coronavirus origin,lineage,coronavirus origin lineage,0.0,0.0432098765432098,1
0,coronavirus origin,review,coronavirus origin review,0.0,0.1481481481481481,1
0,coronavirus origin,®,coronavirus origin ®,0.0,0.0246913580246913,1
0,coronavirus origin,populations,coronavirus origin populations,0.0,0.074074074074074,1
0,coronavirus origin,illness,coronavirus origin illness,0.0,0.0123456790123456,1
0,coronavirus origin,foundation,coronavirus origin foundation,0.0,0.0462962962962962,1
0,coronavirus origin,america,coronavirus origin america,0.0,0.0339506172839506,1
0,coronavirus origin,endemic,coronavirus origin endemic,0.0,0.015432098765432,1
0,coronavirus origin,tuberculosis,coronavirus origin tuberculosis,0.0,0.0,0
0,coronavirus origin,national,coronavirus origin national,0.0,0.0864197530864197,1
0,coronavirus origin,website,coronavirus origin website,0.0,0.0,0
0,coronavirus origin,dissemination,coronavirus origin dissemination,0.0,0.0030864197530864,1
0,coronavirus origin,em,coronavirus origin em,0.0,0.0,0
0,coronavirus origin,registrationensis,coronavirus origin registrationensis,0.0,0.1882716049382716,1
0,coronavirus origin,©,coronavirus origin ©,0.0,0.0,0
0,coronavirus origin,korea,coronavirus origin korea,0.0,0.0061728395061728,1
0,coronavirus origin,taiwan,coronavirus origin taiwan,0.0,0.0092592592592592,1
0,coronavirus origin,med,coronavirus origin med,0.0,0.0679012345679012,1
0,coronavirus origin,humans,coronavirus origin humans,0.0,0.1820987654320987,1
0,coronavirus origin,deaths,coronavirus origin deaths,0.0,0.0555555555555555,1
0,coronavirus origin,index,coronavirus origin index,0.0,0.0061728395061728,1
0,coronavirus origin,|ov,coronavirus origin |ov,0.0,0.1882716049382716,1
0,coronavirus origin,taxonomy,coronavirus origin taxonomy,0.0,0.2222222222222222,1
0,coronavirus origin,replication,coronavirus origin replication,0.0,0.015432098765432,1
0,coronavirus origin,rna,coronavirus origin rna,0.0,0.0709876543209876,1
0,coronavirus origin,ii,coronavirus origin ii,0.0,0.0092592592592592,1
0,coronavirus origin,y,coronavirus origin y,0.0,0.0,0
0,coronavirus origin,2015'health,coronavirus origin 2015'health,0.0,0.1882716049382716,1
0,coronavirus origin,injury,coronavirus origin injury,0.0,0.0,0
0,coronavirus origin,infected,coronavirus origin infected,0.0,0.0555555555555555,1
0,coronavirus origin,nc,coronavirus origin nc,0.0,0.0061728395061728,1
0,coronavirus origin,iv,coronavirus origin iv,0.0,0.0,0
0,coronavirus origin,vietnam,coronavirus origin vietnam,0.0,0.0,0
0,coronavirus origin,india,coronavirus origin india,0.0,0.0401234567901234,1
0,coronavirus origin,usa,coronavirus origin usa,0.0,0.0833333333333333,1
0,coronavirus origin,sequencing,coronavirus origin sequencing,0.0,0.1604938271604938,1
0,coronavirus origin,pathology,coronavirus origin pathology,0.0,0.0524691358024691,1
0,coronavirus origin,data,coronavirus origin data,0.0,0.1388888888888889,1
0,coronavirus origin,p,coronavirus origin p,0.0,0.0216049382716049,1
0,coronavirus origin,analysis,coronavirus origin analysis,0.0,0.2222222222222222,1
0,coronavirus origin,management,coronavirus origin management,0.0,0.0246913580246913,1
0,coronavirus origin,nature,coronavirus origin nature,0.0,0.0308641975308641,1
0,coronavirus origin,variants,coronavirus origin variants,0.0,0.015432098765432,1
0,coronavirus origin,severity,coronavirus origin severity,0.0,0.0092592592592592,1
0,coronavirus origin,prevention,coronavirus origin prevention,0.0,0.0864197530864197,1
0,coronavirus origin,origin,coronavirus origin origin,0.0,0.1882716049382716,1
0,coronavirus origin,group,coronavirus origin group,0.0,0.0586419753086419,1
0,coronavirus origin,ci,coronavirus origin ci,0.0,0.0030864197530864,1
0,coronavirus origin,bio,coronavirus origin bio,0.0,0.0061728395061728,1
0,coronavirus origin,indonesia,coronavirus origin indonesia,0.0,0.0,0
0,coronavirus origin,cluster,coronavirus origin cluster,0.0,0.0401234567901234,1
0,coronavirus origin,university,coronavirus origin university,0.0,0.2037037037037037,1
0,coronavirus origin,x,coronavirus origin x,0.0,0.0216049382716049,1
0,coronavirus origin,children,coronavirus origin children,0.0,0.0123456790123456,1
0,coronavirus origin,limitedesis,coronavirus origin limitedesis,0.0,0.1882716049382716,1
0,coronavirus origin,japan,coronavirus origin japan,0.0,0.0123456790123456,1
0,coronavirus origin,therapy,coronavirus origin therapy,0.0,0.0864197530864197,1
0,coronavirus origin,world,coronavirus origin world,0.0,0.095679012345679,1
0,coronavirus origin,cause,coronavirus origin cause,0.0,0.0401234567901234,1
0,coronavirus origin,complications,coronavirus origin complications,0.0,0.0030864197530864,1
0,coronavirus origin,mutations,coronavirus origin mutations,0.0,0.0586419753086419,1
0,coronavirus origin,grows,coronavirus origin grows,0.0,0.0,0
0,coronavirus origin,human,coronavirus origin human,0.0,0.1790123456790123,1
0,coronavirus origin,transplant,coronavirus origin transplant,0.0,0.0061728395061728,1
0,coronavirus origin,discovery,coronavirus origin discovery,0.0,0.0216049382716049,1
0,coronavirus origin,culture,coronavirus origin culture,0.0,0.0123456790123456,1
0,coronavirus origin,screening,coronavirus origin screening,0.0,0.0648148148148148,1
0,coronavirus origin,institute,coronavirus origin institute,0.0,0.191358024691358,1
0,coronavirus origin,clade,coronavirus origin clade,0.0,0.0277777777777777,1
0,coronavirus origin,alert,coronavirus origin alert,0.0,0.0061728395061728,1
1,coronavirus test rapid testing,screening,coronavirus test rapid testing screening,0.0,0.1320754716981132,1
1,coronavirus test rapid testing,detection,coronavirus test rapid testing detection,0.0,0.0796645702306079,1
1,coronavirus test rapid testing,test,coronavirus test rapid testing test,0.0,0.1362683438155136,1
1,coronavirus test rapid testing,transmission,coronavirus test rapid testing transmission,0.0,0.0188679245283018,1
1,coronavirus test rapid testing,infection,coronavirus test rapid testing infection,0.0,0.1341719077568134,1
1,coronavirus test rapid testing,testing,coronavirus test rapid testing testing,0.0,0.1362683438155136,1
1,coronavirus test rapid testing,diagnosis,coronavirus test rapid testing diagnosis,0.0,0.129979035639413,1
1,coronavirus test rapid testing,tests,coronavirus test rapid testing tests,0.0,0.0817610062893081,1
1,coronavirus test rapid testing,infections,coronavirus test rapid testing infections,0.0,0.1257861635220125,1
1,coronavirus test rapid testing,spreadity,coronavirus test rapid testing spreadity,0.0,0.1362683438155136,1
1,coronavirus test rapid testing,dissemination,coronavirus test rapid testing dissemination,0.0,0.0020964360587002,1
1,coronavirus test rapid testing,ventilatione,coronavirus test rapid testing ventilatione,0.0,0.1362683438155136,1
1,coronavirus test rapid testing,results,coronavirus test rapid testing results,0.0,0.0985324947589098,1
1,coronavirus test rapid testing,alert,coronavirus test rapid testing alert,0.0,0.0,0
1,coronavirus test rapid testing,recovery,coronavirus test rapid testing recovery,0.0,0.0,0
1,coronavirus test rapid testing,sequencing,coronavirus test rapid testing sequencing,0.0,0.0062893081761006,1
1,coronavirus test rapid testing,diagnosticization,coronavirus test rapid testing diagnosticization,0.0,0.1362683438155136,1
1,coronavirus test rapid testing,propagation,coronavirus test rapid testing propagation,0.0,0.0,0
1,coronavirus test rapid testing,selection,coronavirus test rapid testing selection,0.0,0.0,0
1,coronavirus test rapid testing,treatment,coronavirus test rapid testing treatment,0.0,0.0398322851153039,1
1,coronavirus test rapid testing,discharge,coronavirus test rapid testing discharge,0.0,0.0020964360587002,1
1,coronavirus test rapid testing,identificationes,coronavirus test rapid testing identificationes,0.0,0.1362683438155136,1
1,coronavirus test rapid testing,challenge,coronavirus test rapid testing challenge,0.0,0.0041928721174004,1
1,coronavirus test rapid testing,assessment,coronavirus test rapid testing assessment,0.0,0.0041928721174004,1
1,coronavirus test rapid testing,generation,coronavirus test rapid testing generation,0.0,0.0020964360587002,1
1,coronavirus test rapid testing,outbreak,coronavirus test rapid testing outbreak,0.0,0.1069182389937107,1
1,coronavirus test rapid testing,warning,coronavirus test rapid testing warning,0.0,0.0,0
1,coronavirus test rapid testing,introduction,coronavirus test rapid testing introduction,0.0,0.0083857442348008,1
1,coronavirus test rapid testing,prevention,coronavirus test rapid testing prevention,0.0,0.0272536687631027,1
1,coronavirus test rapid testing,evaluation,coronavirus test rapid testing evaluation,0.0,0.0356394129979035,1
1,coronavirus test rapid testing,pneumonia,coronavirus test rapid testing pneumonia,0.0,0.1090146750524109,1
1,coronavirus test rapid testing,monitoring,coronavirus test rapid testing monitoring,0.0,0.0083857442348008,1
1,coronavirus test rapid testing,conclusion,coronavirus test rapid testing conclusion,0.0,0.0167714884696016,1
1,coronavirus test rapid testing,virus,coronavirus test rapid testing virus,0.0,0.1257861635220125,1
1,coronavirus test rapid testing,death,coronavirus test rapid testing death,0.0,0.0020964360587002,1
1,coronavirus test rapid testing,development,coronavirus test rapid testing development,0.0,0.0272536687631027,1
1,coronavirus test rapid testing,vaccine,coronavirus test rapid testing vaccine,0.0,0.020964360587002,1
1,coronavirus test rapid testing,disease,coronavirus test rapid testing disease,0.0,0.10062893081761,1
1,coronavirus test rapid testing,validation,coronavirus test rapid testing validation,0.0,0.0251572327044025,1
1,coronavirus test rapid testing,progression,coronavirus test rapid testing progression,0.0,0.0041928721174004,1
1,coronavirus test rapid testing,improvement,coronavirus test rapid testing improvement,0.0,0.0083857442348008,1
1,coronavirus test rapid testing,communication,coronavirus test rapid testing communication,0.0,0.0,0
1,coronavirus test rapid testing,reductionnesser,coronavirus test rapid testing reductionnesser,0.0,0.1362683438155136,1
1,coronavirus test rapid testing,contact,coronavirus test rapid testing contact,0.0,0.0125786163522012,1
1,coronavirus test rapid testing,onset,coronavirus test rapid testing onset,0.0,0.0146750524109014,1
